test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
TCONS_00000880	XLOC_000523	VASP	chr19:46010687-46030240	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000881	XLOC_000524	LOC100287177	chr19:46112657-46148775	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000882	XLOC_000525	GIPR	chr19:46171501-46185717	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000883	XLOC_000526	MIR642A	chr19:46171501-46185717	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000884	XLOC_000527	QPCTL	chr19:46195740-46207248	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000885	XLOC_000527	QPCTL	chr19:46195740-46207248	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000886	XLOC_000528	LOC388553	chr19:46242887-46262748	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000887	XLOC_000529	FOXA3	chr19:46367517-46377055	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000888	XLOC_000530	CCDC61	chr19:46498338-46521874	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000889	XLOC_000531	MIR769	chr19:46522189-46522307	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000890	XLOC_000532	IGFL2	chr19:46651038-46664561	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000891	XLOC_000532	IGFL2	chr19:46651038-46664561	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000892	XLOC_000533	DKFZp434J0226	chr19:46713498-46718094	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000893	XLOC_000534	IGFL1	chr19:46733008-46734500	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000894	XLOC_000535	HIF3A	chr19:46800302-46846690	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000895	XLOC_000535	HIF3A	chr19:46800302-46846690	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000896	XLOC_000535	HIF3A	chr19:46800302-46846690	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000897	XLOC_000535	HIF3A	chr19:46800302-46846690	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000898	XLOC_000535	HIF3A	chr19:46800302-46846690	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000899	XLOC_000535	HIF3A	chr19:46800302-46846690	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000900	XLOC_000535	HIF3A	chr19:46800302-46846690	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000901	XLOC_000536	PPP5C	chr19:46850250-46894232	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000902	XLOC_000536	PPP5C	chr19:46850250-46894232	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000903	XLOC_000537	CALM3	chr19:47104511-47114039	Adrena	Brain	NOTEST	0	14.3674	inf	0	1	1	no
TCONS_00000904	XLOC_000538	LOC100506068	chr19:47150868-47220384	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000905	XLOC_000538	LOC100506068	chr19:47150868-47220384	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000906	XLOC_000539	FKRP	chr19:47222767-47261832	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000907	XLOC_000539	FKRP	chr19:47222767-47261832	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000908	XLOC_000540	ARHGAP35	chr19:47421932-47508333	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000909	XLOC_000541	NPAS1	chr19:47524142-47549017	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000910	XLOC_000542	SAE1	chr19:47634079-47713893	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000911	XLOC_000542	SAE1	chr19:47634079-47713893	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000912	XLOC_000542	SAE1	chr19:47634079-47713893	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000913	XLOC_000542	SAE1	chr19:47634079-47713893	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000914	XLOC_000542	SAE1	chr19:47634079-47713893	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000915	XLOC_000543	MIR3190	chr19:47724078-47736023	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000916	XLOC_000544	CCDC9	chr19:47759730-47775210	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000917	XLOC_000545	PRR24	chr19:47777658-47778980	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000918	XLOC_000545	PRR24	chr19:47777658-47778980	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000919	XLOC_000546	C5AR1	chr19:47813103-47825327	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000920	XLOC_000547	GPR77	chr19:47840370-47845272	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000921	XLOC_000548	DHX34	chr19:47852537-47885961	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000922	XLOC_000549	LOC100505681	chr19:47987538-48018515	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000923	XLOC_000550	GLTSCR1	chr19:48111452-48206534	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000924	XLOC_000551	EHD2	chr19:48216600-48246391	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000925	XLOC_000552	GLTSCR2	chr19:48248792-48260323	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000926	XLOC_000553	SNORD23	chr19:48248792-48260323	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000927	XLOC_000554	SEPW1	chr19:48281841-48287943	Adrena	Brain	NOTEST	0	87.2473	inf	0	1	1	no
TCONS_00000928	XLOC_000555	CRX	chr19:48325098-48346586	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000929	XLOC_000556	SNAR-A13	chr19:48410934-48411056	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000930	XLOC_000557	SNAR-C2	chr19:48416307-48416427	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000931	XLOC_000558	SNAR-A2	chr19:48421685-48421807	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000932	XLOC_000559	SNAR-A7	chr19:48427035-48427156	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000933	XLOC_000560	SNAR-C5	chr19:48432074-48432194	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000934	XLOC_000561	SNAR-A2	chr19:48437437-48437559	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000935	XLOC_000562	SNAR-C4	chr19:48442797-48442917	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000936	XLOC_000563	SNAR-A13	chr19:48448178-48448300	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000937	XLOC_000564	SNAR-C3	chr19:48453552-48453671	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000938	XLOC_000565	SNAR-C5	chr19:48458938-48459058	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000939	XLOC_000566	ELSPBP1	chr19:48497907-48528410	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000940	XLOC_000567	LOC100505812	chr19:48711342-48761450	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000941	XLOC_000568	ZNF114	chr19:48774653-48790863	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000942	XLOC_000569	EMP3	chr19:48828628-48833810	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000943	XLOC_000570	SYNGR4	chr19:48867650-48879634	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000944	XLOC_000571	GRIN2D	chr19:48898131-48948188	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000945	XLOC_000572	GRWD1	chr19:48949029-48957164	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000946	XLOC_000573	KCNJ14	chr19:48958765-48969367	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000947	XLOC_000573	KCNJ14	chr19:48958765-48969367	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000948	XLOC_000574	CYTH2	chr19:48972464-48985571	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000949	XLOC_000574	CYTH2	chr19:48972464-48985571	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000950	XLOC_000575	SULT2B1	chr19:49055428-49102684	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000951	XLOC_000575	SULT2B1	chr19:49055428-49102684	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000952	XLOC_000576	SPACA4	chr19:49103856-49116694	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000953	XLOC_000577	SPHK2	chr19:49122547-49133663	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000954	XLOC_000577	SPHK2	chr19:49122547-49133663	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000955	XLOC_000577	SPHK2	chr19:49122547-49133663	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000956	XLOC_000577	SPHK2	chr19:49122547-49133663	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000957	XLOC_000577	SPHK2	chr19:49122547-49133663	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000958	XLOC_000577	SPHK2	chr19:49122547-49133663	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000959	XLOC_000578	SEC1	chr19:49141271-49185502	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000960	XLOC_000579	FUT2	chr19:49199227-49209191	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000961	XLOC_000579	FUT2	chr19:49199227-49209191	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000962	XLOC_000580	FGF21	chr19:49259343-49261582	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000963	XLOC_000581	PPP1R15A	chr19:49375648-49379319	Adrena	Brain	NOTEST	0	13.5502	inf	0	1	1	no
TCONS_00000964	XLOC_000582	NUCB1	chr19:49403306-49426540	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000965	XLOC_000583	DHDH	chr19:49436938-49448226	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000966	XLOC_000584	BAX	chr19:49458116-49465055	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000967	XLOC_000584	BAX	chr19:49458116-49465055	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000968	XLOC_000584	BAX	chr19:49458116-49465055	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000969	XLOC_000584	BAX	chr19:49458116-49465055	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000970	XLOC_000584	BAX	chr19:49458116-49465055	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000971	XLOC_000584	BAX	chr19:49458116-49465055	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000972	XLOC_000584	BAX	chr19:49458116-49465055	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000973	XLOC_000585	FTL	chr19:49468565-49470136	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000974	XLOC_000586	RUVBL2	chr19:49497155-49519182	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000975	XLOC_000587	CGB2	chr19:49535129-49536495	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000976	XLOC_000588	SNAR-G1	chr19:49540276-49540404	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000977	XLOC_000589	CGB5	chr19:49547101-49548568	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000978	XLOC_000590	SNRNP70	chr19:49588464-49611870	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000979	XLOC_000591	LIN7B	chr19:49617617-49622397	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000980	XLOC_000592	PPFIA3	chr19:49622662-49654280	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000981	XLOC_000593	TRPM4	chr19:49661015-49715098	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000982	XLOC_000593	TRPM4	chr19:49661015-49715098	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000983	XLOC_000594	CD37	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000984	XLOC_000594	CD37	chr19:49838676-49865714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000985	XLOC_000595	DKKL1	chr19:49866986-49878373	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000986	XLOC_000595	DKKL1	chr19:49866986-49878373	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000987	XLOC_000595	DKKL1	chr19:49866986-49878373	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000988	XLOC_000596	CCDC155	chr19:49891474-49921256	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000989	XLOC_000597	LOC100507003	chr19:49929687-49932075	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000990	XLOC_000598	ALDH16A1	chr19:49956472-49974305	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000991	XLOC_000598	ALDH16A1	chr19:49956472-49974305	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000992	XLOC_000599	FLT3LG	chr19:49977465-49989488	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000993	XLOC_000599	FLT3LG	chr19:49977465-49989488	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000994	XLOC_000599	FLT3LG	chr19:49977465-49989488	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000995	XLOC_000600	RPL13A	chr19:49990864-49995564	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000996	XLOC_000600	RPL13A	chr19:49990864-49995564	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000997	XLOC_000601	SNORD32A	chr19:49990864-49995564	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000998	XLOC_000602	SNORD33	chr19:49990864-49995564	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000999	XLOC_000603	SNORD34	chr19:49990864-49995564	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001000	XLOC_000604	SNORD35A	chr19:49990864-49995564	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001001	XLOC_000605	RPS11	chr19:49999633-50002944	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001002	XLOC_000606	SNORD35B	chr19:49999633-50002944	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001003	XLOC_000607	FCGRT	chr19:50015535-50029685	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001004	XLOC_000607	FCGRT	chr19:50015535-50029685	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001005	XLOC_000608	RCN3	chr19:50030874-50046890	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001006	XLOC_000609	PRRG2	chr19:50084586-50094265	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001007	XLOC_000610	PRR12	chr19:50094911-50129696	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001008	XLOC_000611	SCAF1	chr19:50145381-50161906	Adrena	Brain	NOTEST	0	7.18754	inf	0	1	1	no
TCONS_00001009	XLOC_000612	BCL2L12	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001010	XLOC_000612	BCL2L12	chr19:50162825-50177173	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001011	XLOC_000613	PRMT1	chr19:50180408-50191707	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001012	XLOC_000613	PRMT1	chr19:50180408-50191707	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001013	XLOC_000613	PRMT1	chr19:50180408-50191707	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001014	XLOC_000613	PRMT1	chr19:50180408-50191707	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001015	XLOC_000613	PRMT1	chr19:50180408-50191707	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001016	XLOC_000614	C19orf76	chr19:50191941-50194247	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001017	XLOC_000615	CPT1C	chr19:50194364-50216988	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001018	XLOC_000615	CPT1C	chr19:50194364-50216988	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001019	XLOC_000615	CPT1C	chr19:50194364-50216988	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001020	XLOC_000615	CPT1C	chr19:50194364-50216988	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001021	XLOC_000615	CPT1C	chr19:50194364-50216988	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001022	XLOC_000616	AP2A1	chr19:50270179-50316567	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001023	XLOC_000616	AP2A1	chr19:50270179-50316567	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001024	XLOC_000617	MED25	chr19:50321535-50340237	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001025	XLOC_000618	PTOV1	chr19:50341902-50363999	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001026	XLOC_000618	MIR4749	chr19:50341902-50363999	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001027	XLOC_000619	TBC1D17	chr19:50380681-50392007	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001028	XLOC_000619	TBC1D17	chr19:50380681-50392007	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001029	XLOC_000619	MIR4750	chr19:50380681-50392007	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001030	XLOC_000620	ATF5	chr19:50392913-50437193	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001031	XLOC_000620	ATF5	chr19:50392913-50437193	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001032	XLOC_000620	MIR4751	chr19:50392913-50437193	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001033	XLOC_000621	SIGLEC16	chr19:50472911-50479076	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001034	XLOC_000622	ZNF473	chr19:50529211-50552031	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001035	XLOC_000622	ZNF473	chr19:50529211-50552031	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001036	XLOC_000623	FLJ26850	chr19:50553936-50570052	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001037	XLOC_000624	MYH14	chr19:50706884-50813801	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001038	XLOC_000624	MYH14	chr19:50706884-50813801	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001039	XLOC_000624	MYH14	chr19:50706884-50813801	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001040	XLOC_000624	MYH14	chr19:50706884-50813801	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001041	XLOC_000625	NR1H2	chr19:50879679-50886285	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001042	XLOC_000625	NR1H2	chr19:50879679-50886285	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001043	XLOC_000626	POLD1	chr19:50887592-50921271	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001044	XLOC_000627	SPIB	chr19:50922194-50934309	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001045	XLOC_000627	SPIB	chr19:50922194-50934309	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001046	XLOC_000627	SPIB	chr19:50922194-50934309	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001047	XLOC_000627	SPIB	chr19:50922194-50934309	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001048	XLOC_000628	MYBPC2	chr19:50936159-50969583	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001049	XLOC_000629	C19orf63	chr19:50970044-50986608	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001050	XLOC_000629	C19orf63	chr19:50970044-50986608	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001051	XLOC_000630	SNAR-F	chr19:51108219-51108342	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001052	XLOC_000631	C19orf81	chr19:51152701-51162567	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001053	XLOC_000632	CLEC11A	chr19:51226604-51228981	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001054	XLOC_000633	GPR32	chr19:51273857-51274928	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001055	XLOC_000634	ACPT	chr19:51293671-51298481	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001056	XLOC_000635	MGC45922	chr19:51320936-51322134	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001057	XLOC_000636	KLK3	chr19:51358170-51364020	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001058	XLOC_000636	KLK3	chr19:51358170-51364020	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001059	XLOC_000636	KLK3	chr19:51358170-51364020	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001060	XLOC_000636	KLK3	chr19:51358170-51364020	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001061	XLOC_000637	KLK2	chr19:51376688-51383823	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001062	XLOC_000637	KLK2	chr19:51376688-51383823	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001063	XLOC_000637	KLK2	chr19:51376688-51383823	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001064	XLOC_000637	KLK2	chr19:51376688-51383823	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001065	XLOC_000637	KLK2	chr19:51376688-51383823	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001066	XLOC_000637	KLK2	chr19:51376688-51383823	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001067	XLOC_000638	SIGLEC9	chr19:51628136-51639520	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001068	XLOC_000638	SIGLEC9	chr19:51628136-51639520	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001069	XLOC_000639	SIGLEC7	chr19:51645557-51656783	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001070	XLOC_000639	SIGLEC7	chr19:51645557-51656783	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001071	XLOC_000640	SIGLECP3	chr19:51670584-51676780	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001072	XLOC_000641	CD33	chr19:51728334-51743274	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001073	XLOC_000641	CD33	chr19:51728334-51743274	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001074	XLOC_000641	CD33	chr19:51728334-51743274	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001075	XLOC_000641	CD33	chr19:51728334-51743274	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001076	XLOC_000642	C19orf75	chr19:51760963-51772582	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001077	XLOC_000643	IGLON5	chr19:51815101-51834102	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001078	XLOC_000644	LOC100129083	chr19:51913274-51921057	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001079	XLOC_000645	CEACAM18	chr19:51979837-51986611	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001080	XLOC_000646	ZNF175	chr19:52074530-52092991	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001081	XLOC_000647	MIR99B	chr19:52195864-52195934	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001082	XLOC_000648	MIRLET7E	chr19:52196038-52196117	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001083	XLOC_000649	MIR125A	chr19:52196506-52196592	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001084	XLOC_000650	LINC00085	chr19:52196592-52208443	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001085	XLOC_000651	FPR2	chr19:52264452-52273779	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001086	XLOC_000651	FPR2	chr19:52264452-52273779	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001087	XLOC_000652	FPR3	chr19:52298410-52329334	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001088	XLOC_000653	ZNF613	chr19:52430687-52449011	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001089	XLOC_000653	ZNF613	chr19:52430687-52449011	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001090	XLOC_000654	PPP2R1A	chr19:52693054-52729678	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001091	XLOC_000654	PPP2R1A	chr19:52693054-52729678	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001092	XLOC_000655	ZNF766	chr19:52772823-52795976	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001093	XLOC_000656	MIR643	chr19:52772823-52795976	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001094	XLOC_000657	ZNF480	chr19:52800425-52829174	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001095	XLOC_000658	ZNF610	chr19:52839497-52870376	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001096	XLOC_000658	ZNF610	chr19:52839497-52870376	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
